committee_id,committee_name,date,congress,page,committee_type
1597,Cmte on relief of Moses Young on motion by S Smith,1810-04-09,11,14,Claims
1598,cmte to recommit Bradley's bill on ports harbors and waters,1810-04-10,11,14,Military
1599,cmte on petition of Elisha Winters,1810-04-10,11,15,Claims
1600,Cmte on Invalid pensions,1810-04-11,11,15,Claims
1601,Cmte on John Minor,1810-04-11,11,15,Claims
1602,Cmte on corps of engineers,1810-04-12,11,15,Military
1603,cmte on bill quartermasters,1810-04-13,11,15,Military
1604,cmte on lighthouses,1810-04-13,11,15,Commerce
1605,cmte on post and patent office,1810-04-13,11,15,Post Office
1606,Cmte on recommitted bill for establishment of turnpike company in Alexandria,1810-04-13,11,16,Washington Dc
1607,cmte on Circuit Court MD,1810-04-14,11,15,Judiciary
1608,Cmte on post roads,1810-04-15,11,15,Post Office
1609,Cmte of Conference on PO,1810-04-16,11,16,Post Office
1610,cmte on Margaret Lapsley,1810-04-16,11,16,Claims
1611,cmte on Weymouth and Weeks,1810-04-16,11,16,Claims
1612,Cmte on Indian Lands,1810-04-17,11,16,Indian Affairs
1613,Cmte on petition of Robert Robinson,1810-04-17,11,16,Claims
1614,Cmte on petition of William Harding Sr - Motion by Clay,1810-04-17,11,16,Claims
1615,Cmte on Nomination Benjamin Howard - not acted on various,1810-04-18,11,16,Finance
1616,cmte on bill for relief of Isaac Clason,1810-04-19,11,16,Claims
1617,Cmte on Commercial intercourse,1810-04-21,11,16,Foreign Affairs
1618,Cmte on recommitment bill Orleans Territory,1810-04-21,11,16,Judiciary
1619,Cmte on Loan,1810-04-26,11,16,Finance
1620,Cmte on munitions,1810-04-27,11,15,Military
1621,Cmte on nomination of James B Wilkinson as collector port of Mobile and Jonathan Smith of MA as surveyor port of Beverly,1810-04-27,11,15,Commerce
1622,cmte bill to punish crimes,1810-04-28,11,17,Judiciary
1623,Cmte on bill confirming decisions of commissioners in favor of claimants in Kaskaskia district,1810-04-28,11,17,Claims
1624,Cmte on Margaret Lapsley,1810-05-01,11,17,Claims
1625,cmte wait on PUS,1810-05-01,11,17,Ceremonial
1626,Conf cmte on bill for trade with Britain and France,1810-05-01,11,17,Foreign Affairs
1627,Cmte on 42nd rule,1813-05-24,13,7,Administrative
1628,Cmte on engrossed bills - Howell move,1813-05-24,13,7,Administrative
1629,cmte on enrolled bills,1813-05-24,13,7,Administrative
1630,Jt cmte to wait on PUS,1813-05-24,13,7,Ceremonial
1631,Jt cmte on Library - Leib move,1813-05-26,13,7,Administrative
1632,Cmte on Anderson's motion - re message military establishment - 5 members,1813-05-27,13,7,Military
1633,Cmte on Campbell's motion as amended on so much of PUS's message on foreign relations,1813-05-27,13,7,Foreign Affairs
1634,Cmte on naval affairs - 5 members,1813-05-27,13,7,Military
1635,Cmte on Petition of Alexander Phoenix discharged from prison for debt,1813-05-31,13,7,Claims
1636,Cmte on petition of Thomas Shaw and others - natives of GB asking to be admitted as citizens- Lacock move,1813-05-31,13,7,Judiciary
1637,Cmte on bill for calling out the militia - Gen Smith move - 5 members,1813-06-01,13,6,Military
1638,Cmte on petition of Charles Minifie,1813-06-02,13,6,Claims
1639,cmte on petition Thomas Sim Lee,1813-06-02,13,6,Claims
1640,cmte to call on PUS & nomination of Jonathan Russell as minister to Sweden- King move,1813-06-02,13,6,Foreign Affairs
1641,Cmte on petition of Bank of Washington - Brent move,1813-06-04,13,6,Washington Dc
1642,Cmte on petition of Thomas Sloo - Morrow moves,1813-06-04,13,6,Public Lands
1643,cmte on Farmer's Bank of Alexandria - Brent move,1813-06-07,13,6,Washington Dc
1644,Cmte on Gen Smith's motion on Stephen Girard violations of non-importation,1813-06-07,13,6,Foreign Affairs
1645,Cmte on Joshua Barney - Giles moves,1813-06-07,13,6,Claims
1646,Cmte on petition of JB Nickolls - Brent moves,1813-06-07,13,6,Claims
1647,Cmte on President's accommodation - Brent moves,1813-06-07,13,6,Administrative
1648,cmte on fisheries - Dana moves,1813-06-08,13,5,Commerce
1649,Cmte on recommitted bill to amend law for calling forth the Militia - Worthington move,1813-06-08,13,5,Military
1650,Cmte on Tait's bill to alter times of district court in 6th district,1813-06-08,13,5,Judiciary
1651,Cmte on nomination of Albert Gallatin & PUS's message of June-7 - Anderson's motion - 5 members,1813-06-10,13,5,Foreign Affairs
1652,Cmte on President of the United States's message of June 5 re acts of Pennsylvania,1813-06-11,13,5,Misc
1653,Cmte on memorial of John Gooding & others,1813-06-14,13,5,Claims
1654,Cmte on nomination of Jonathan Russell - Wells's motion,1813-06-14,13,5,Foreign Affairs
1655,Cmte on recommitted bill to incorporate fire insurance company of Alexandria - 5 members,1813-06-15,13,5,Washington Dc
1656,Cmte on HR bills to incorporate companies for making Turnpike Washington DC and Alexandria,1813-06-16,13,5,Washington Dc
1657,Cmte on King's motion on petition of James Jay,1813-06-16,13,5,Claims
1658,Cmte on Dana's motion to enquire if law necessary to prevent multiple suits - 5 members,1813-06-18,13,4,Judiciary
1659,cmte in place of Cutts on Naval affairs,1813-06-21,13,4,Military
1660,cmte on repair of Capitol,1813-06-21,13,4,Administrative
1661,Cmte on petition of Alexander Scott,1813-06-22,13,4,Claims
1662,Cmte on Chase's motion to alter times for holding VT district courts,1813-06-24,13,4,Judiciary
1663,Cmte on Leib's motion on all military nominations not otherwise decided - 5 members,1813-06-24,13,4,Military
1664,cmte on nomination of SB Davis assume army,1813-06-24,13,4,Military
1665,Cmte on recommitment of petition of Joshua Barney and others,1813-06-25,13,4,Claims
1666,Cmte on nomination of Paul Hamilton as commissioner of loans - received June-22,1813-06-28,13,4,Finance
1667,Cmte on petition Elisha Winter,1813-07-01,13,3,Claims
1668,Cmte on petition of PA Academy of Fine Arts remission of duties on paintings imported from GB,1813-07-02,13,3,Commerce
1669,cmte on petition of Richard Ward,1813-07-02,13,3,Claims
1670,Cmte on Worthington's bill for payment of wagons and teams captured and destroyed at Detroit,1813-07-06,13,3,Military
1671,Cmte on worthington's motion on bill for assessment and collection of direct tax and internal duties - 5 members,1813-07-06,13,3,Commerce
1672,cmte on bill to establish Mobile as port of entry,1813-07-07,13,3,Commerce
1673,cmte on necessary business and adjournment,1813-07-07,13,3,Administrative
1674,Cmte on Robinson's bill for relief of Thomas Hall Storm for repairing Capitol roof,1813-07-07,13,3,Administrative
1675,Cmte on Turner's motion on bill for relief of Edwin Satterwhite,1813-07-13,13,3,Claims
1676,Cmte to establish District Courts in MS territory,1813-07-16,13,2,Judiciary
1677,Cmte on petition of John Quarenburg - Dagget motion,1813-07-16,13,3,Claims
1678,Cmte on Secretary of War's report on William Tatham,1813-07-16,13,3,Military
1679,Cmte on Anderson's motion to wait on President - re day of humiliation and prayer,1813-07-20,13,2,Ceremonial
1680,Cmte on Bledsoe's motion to give portraits of King & Queen of France to PA Academy of Fine Arts,1813-07-20,13,2,Administrative
1681,Cmte on nominations for army and navy made July-23 - King Move,1813-07-24,13,2,Military
1682,Cmte of Conference on tax bill,1813-07-27,13,2,Finance
1683,Cmte on King's motion to commit bill collections internal revenue,1813-07-27,13,2,Finance
1684,Cmte to carry embargo bill and amendments to the house,1813-07-28,13,2,Foreign Affairs
1685,Cmte on bill for relief of George Lyon,1813-07-31,13,2,Claims
1686,Cmte on nomination of John Stansbury & others in message of Jul-23,1813-07-31,13,2,Military
1687,Cmte to wait on President,1813-08-02,13,2,Ceremonial
1688,Cmte on relief for Stephen Girard and others,1814-06-24,13,4,Claims
1689,Cmte on nomination of Daniel Parker army,1814-11-17,13,8,Military
1690,Cmte on Nimmo petition,1814-11-26,13,8,Claims
1691,Cmte with jt cmte on death of VP,1814-11-28,13,8,Ceremonial
1692,Cmte on revenue bill,1814-12-01,13,8,Finance
1693,Cmte on Bibb's motion to consider appropriating lands for schools in MS,1814-12-02,13,8,Public Lands
1694,Cmte on nomination of Captain Massias major in Fifth Rifle,1814-12-02,13,8,Military
1695,Cmte on petition of J C Hurlbert,1814-12-05,13,8,Claims
1696,Cmte on non-intercourse w/ enemy bill,1815-01-27,13,8,Foreign Affairs
1697,Cmte on Smith & Caldwell bill,1815-01-28,13,8,Claims
1698,Members added to military cmte,1815-02-01,13,8,Military
1699,Cmte on appropriations bill,1815-02-04,13,9,Finance
1700,cmte on bill Courts in IN territory,1815-02-04,13,9,Judiciary
1701,cmte on bill Saltus son & Company,1815-02-04,13,9,Claims
1702,Committee of Conference on additional revenues for defraying expenses of government,1815-02-25,13,Extra,Finance
1703,Committee on HR bill for pay for Collectors of direct tax and internal duties,1815-02-25,13,Extra,Commerce
1704,Committee on Memorial of mayor alderman common council of NYC praying for reimbursement for defense,1815-02-25,13,Extra,Military
1705,Committee on Resolution for a day of Thanksgiving,1815-02-25,13,Extra,Ceremonial
1706,Committee on HR bill US Courts jurisdiction,1815-03-02,13,Extra,Judiciary
1707,Committee to carry Confidential bill - HR bill which Senate passed - for protection of commerce against Algerine cruizers,1815-03-02,13,Extra,Foreign Affairs
1708,Committee of conference on peace establishment bill - army,1815-03-03,13,Extra,Military 
1709,Cmte on petition of John Duckworth & others for post route,1815-12-13,14,7,Post Office
1710,cmte on petition of John Thompson,1815-12-14,14,7,Claims
1711,cmte on petition of Mayor + Alderman and inhabitants of New Orleans asking arsenal military hospital and barracks be sold and moved to suburbs from public squares,1815-12-14,14,7,Public Lands
1712,Cmte on petition for Orphan asylum of Washington DC,1815-12-18,14,7,Washington Dc
1713,Cmte on Barbour's motion on relief for officers and soldiers of VA in Revolutionary War,1815-12-19,14,7,Claims
1714,Cmte on memorial of MS territorial legislature for extra judge,1815-12-21,14,7,Judiciary
1715,cmte on memorial of Thomas Murray,1815-12-26,14,3,Claims
1716,Cmte on memorial of William Farris for a patent,1815-12-26,14,3,Judiciary
1717,cmte on bill for relief of Henry Fanning,1816-01-09,14,3,Claims
1718,Cmte on Fromentin's motion to enquire into increasing salaries of Senate officers,1816-01-09,14,3,Administrative
1719,Cmte on nomination of William Gamble as collector and inspector of renvenue at Michillimacinae,1816-01-09,14,3,Commerce
1720,Cmte on Wilson's motion on revising naturalization laws,1816-01-10,14,3,Judiciary
1721,cmte on HR bill to discharge James Jewett from imprisonment,1816-01-11,14,3,Foreign Affairs
1722,Cmte on petition of James Tilton,1816-01-11,14,3,Claims
1723,Cmte on petition of Charles King & others regarding Trinity Church,1816-01-12,14,3,Claims
1724,Cmte on memorial of Washington DC levy court,1816-01-15,14,3,Washington Dc
1725,Cmte on petition of Charleston city council for marine hospital,1816-01-16,14,3,Claims
1726,cmte on recommitted engrossed on sale of public lands,1816-01-17,14,4,Public Lands
1727,Cmte on salary for Senate officers bill,1816-01-17,14,4,Administrative
1728,cmte on HR bill for relief of John Camp,1816-01-22,14,4,Claims
1729,cmte on HR bill for relief of Jonathan Rogers,1816-01-22,14,4,Claims
1730,Cmte on HR bill for relief of George Nebinger,1816-01-23,14,4,Claims
1731,cmte on recommitted bill for salary of Senate officers,1816-01-23,14,4,Administrative
1732,Cmte on petition of Thomas Law & others,1816-01-24,14,4,Claims
1733,Cmte on pension bill for White and Wrighter,1816-01-25,14,2,Claims
1734,Cmte on petition of Francis Le Barron,1816-01-25,14,2,Claims
1735,Cmte on memorial of Thomas B Wait and Sons proposing new edition of state papers,1816-01-25,14,4,Administrative
1736,cmte on Morrow's motion to consider payment of pensions in certain states,1816-01-26,14,2,Finance
1737,Cmte on bill for relief of Jonathan Rogers Jr,1816-01-29,14,2,Claims
1738,cmte on memorial of NYC government for reimbursement,1816-01-30,14,2,Finance
1739,cmte on petition of Isaac Briggs,1816-01-30,14,2,Claims
1740,Cmte on petition of Richard Mitchell,1816-01-30,14,2,Claims
1741,Cmte on petition of Harmon Hendricks,1816-01-31,14,2,Claims
1742,cmte on HR bill to amend law of costs,1816-02-01,14,2,Judiciary
1743,Cmte on Lacock's motion on PA legislature's instructions to divide PA into 2 judicial districts,1816-02-05,14,2,Judiciary
1744,Cmte on recommitted bill for library,1816-02-05,14,3,Administrative
1745,Cmte on petition of Walter Jones Jr on slaves in Washington DC,1816-02-07,14,4,Washington Dc
1746,Cmte on nomination of Daniel Bissell for Brigadier General to be Colonel,1816-02-14,14,4,Military
1747,cmte on Barry's motion for extending law to all settlers on public lands,1816-02-15,14,4,Public Lands
1748,Cmte of conference on bill concerning commerce between US and GB,1816-02-15,14,5,Foreign Affairs
1749,Cmte on petition of B E Verjon for patent,1816-02-16,14,5,Judiciary
1750,Cmte on petition of John P Wilhelmi,1816-02-19,14,5,Claims
1751,Jt Cmte to examine proceedings on death of George Washington,1816-02-19,14,5,Ceremonial
1752,cmte on Harper's bill to establish law library,1816-02-20,14,5,Administrative
1753,cmte on recommitted bill on Settlers on US land,1816-02-20,14,5,Public Lands
1754,Cmte on recommitted engrossed bill for indemnification of certain claims to public lands in MS,1816-02-21,14,5,Public Lands
1755,cmte on Hunter's bill to publish decisions of Supreme Court,1816-02-22,14,5,Judiciary
1756,Additional member for Jt cmte on George Washington's death - replace Barber,1816-02-26,14,5,Administrative
1757,Cmte on memorial of the American Convention for promoting abolition of slavery,1816-02-26,14,5,Judiciary
1758,Cmte on petition of Harriet Fulton for patent,1816-02-26,14,5,Commerce
1759,Cmte on petition of John Holker,1816-02-27,14,5,Claims
1760,Cmte on Horsey's resolution on Banks in Washington DC,1816-02-29,14,6,Washington Dc
1761,Cmte on Constitutional amendment for choosing representatives and electors,1816-03-01,14,6,Judiciary
1762,Cmte on petition of George Rossier & others,1816-03-01,14,6,Claims
1763,cmte on recommitted report on petition of Alfred Carter,1816-03-02,14,4,Claims
1764,Cmte on Dana's resolution for appropriations for arming militia,1816-03-07,14,1,Military
1765,Cmte on HR bill - letters of patent to Andrew Kurtz,1816-03-08,14,1,Commerce
1766,Cmte on HR Post office bill,1816-03-08,14,1,Post Office
1767,Cmte on bill for widow and children of Robert Fulton,1816-03-11,14,1,Claims
1768,Cmte on petition of William Radcliff,1816-03-11,14,1,Claims
1769,Cmte on bill to limit right of appeal from circuit court of DC,1816-03-13,14,2,Washington Dc
1770,Cmte on HR resolution on necessary business and adjournment,1816-03-22,14,1,Administrative
1771,Cmte on Post Office bill,1816-03-22,14,1,Post Office
1772,Cmte on petition of Nehemiah Hubbard,1816-03-26,14,1,Claims
1773,Cmte on petition of Daniel Carroll of Duddington,1816-03-27,14,1,Claims
1774,cmte on HR bill for discharge of Keeler and Francis from imprisonment,1816-04-02,14,1,Claims
1775,Cmte on HR bill - appropriations for 1816,1816-04-04,14,6,Finance
1776,Cmte on memorial of William Gerrard land commissioners,1816-04-05,14,6,Public Lands
1777,Cmte on recommitted bill to divide PA into 2 judicial districts,1816-04-06,14,6,Judiciary
1778,Cmte on HR bill for relief of Joseph Wheaton,1816-04-12,14,6,Claims
1779,Cmte on Roberts' motion on PUS message to establish patent office,1816-04-15,14,6,Commerce
1780,cmte on HR bill to regulate trade with Indians,1816-04-16,14,6,Indian Affairs
1781,Cmte on Wilson's motion to print register of officers - civil and military,1816-04-16,14,6,Military
1782,Cmte on salaries for secretary of Senate and clerk of HR,1816-04-17,14,6,Administrative
1783,Cmte on bill for relief of Moses Turner,1816-04-17,14,7,Claims
1784,Cmte on bill for appropriation for public square in Washington DC,1816-04-20,14,7,Washington Dc
1785,Cmte on Daggett's resolution for distribution of certain documents,1817-12-08,15,3,Administrative
1786,Cmte on Barbour's proposed Constitutional amendment on internal improvements,1817-12-10,15,4,Roads And Canals
1787,Cmte on claims,1817-12-11,15,4,Claims
1788,cmte on Commerce,1817-12-11,15,4,Commerce
1789,cmte on Finance,1817-12-11,15,4,Finance
1790,Cmte on Foreign relations,1817-12-11,15,4,Foreign Affairs
1791,cmte on Judiciary,1817-12-11,15,4,Judiciary
1792,Cmte on Military Affairs,1817-12-11,15,4,Military
1793,Cmte on militia,1817-12-11,15,4,Military
1794,cmte on naval affairs,1817-12-11,15,4,Military
1795,cmte on public lands,1817-12-11,15,4,Public Lands
1796,cmte on DC,1817-12-11,15,5,Washington Dc
1797,Cmte on pensions,1817-12-11,15,5,Claims
1798,cmte on Post Office,1817-12-11,15,5,Post Office
1799,cmte on Lacock's resolution regarding roads and inland navigation,1817-12-15,15,5,Roads And Canals
1800,Cmte on memorial of the MS convention related to boundaries,1817-12-16,15,5,Public Lands
1801,cmte on Morrow's motion regarding Northern boundary of OH,1817-12-17,15,5,Public Lands
1802,cmte on Quaker petition on internal slave trade,1817-12-18,15,5,Judiciary
1803,cmte on enrolled bills to replace Wilson,1817-12-22,15,5,Administrative
1804,Cmte on amendment to constitution - election by district,1817-12-24,15,5,Judiciary
1805,Cmte on enrolled bills to replace Noble,1817-12-29,15,5,Administrative
1806,Cmte on HR bill to authorize TN to issue grants of land,1817-12-29,15,5,Public Lands
1807,cmte on sanford's Resolution for publication of journal and proceedings of Constitutional Convention,1818-01-02,15,6,Administrative
1808,Cmte on Tait's bill for repairing roads,1818-01-13,15,6,Roads And Canals
1809,Cmte on Post Office to replace Fisk,1818-01-21,15,6,Post Office
1810,Cmte on public lands to replace Fisk,1818-01-21,15,6,Public Lands
1811,Cmte on PUS message on Caron de Beaumarchais,1818-02-02,15,6,Claims
1812,Cmte of Conference on appropriations for military service,1818-02-06,15,6,Military
1813,Cmte on Barbour's bill for Patents,1818-02-11,15,6,Judiciary
1814,cmte on HR bill to fix compensation for Sec of Senate & clerk of house,1818-02-20,15,6,Administrative
1815,Cmte on bill for distribution of public laws,1818-02-24,15,6,Judiciary
1816,cmte on Talbot's motion on Indian land titles,1818-03-04,15,6,Indian Affairs
1817,Jt Cmte on adjournment,1818-03-05,15,6,Administrative
1818,Jt Cmte on enrolled bills to replace Wilson,1818-03-13,15,6,Administrative
1819,Cmte on memorial of Gales and Seaton,1818-03-17,15,7,Administrative
1820,Cmte on Robert's motion on preventing introduction of slaves from foreign kingdoms,1818-03-17,15,7,Judiciary
1821,Cmte on Post Office to replace Ashmun,1818-03-26,15,7,Post Office
1822,Jt Cmte on necessary business,1818-04-01,15,7,Administrative
1823,Cmte on resolution authorizing subscription of Statistical annals,1818-04-06,15,7,Administrative
1824,Cmte of conference on manor of appointing Indian agents,1818-04-07,15,7,Indian Affairs
1825,cmte Conf on bill to make valid certain acts of Justices of the Peace in W DC,1818-04-13,15,7,Washington Dc
1826,Jt Cmte on enrolled bills to replace Noble,1818-04-20,15,7,Administrative
1827,Jt Cmte to wait on PUS,1818-04-20,15,7,Ceremonial
1828,Cmte on 42nd rule,1818-11-16,15,7,Administrative
1829,Cmte on engrossed bills - 22nd rule,1818-11-16,15,7,Administrative
1830,Jt cmte on enrolled bills,1818-11-16,15,7,Administrative
1831,Jt cmte to wait on PUS,1818-11-16,15,7,Ceremonial
1832,Cmte on Claims,1818-11-20,15,1,Claims
1833,Cmte on Commerce & Manufacturers,1818-11-20,15,1,Commerce
1834,Cmte on Finance,1818-11-20,15,1,Finance
1835,Cmte on foreign relations,1818-11-20,15,1,Foreign Affairs
1836,cmte on military affairs,1818-11-20,15,1,Military
1837,Cmte on Militia,1818-11-20,15,1,Military
1838,Cmte on naval affairs,1818-11-20,15,1,Military
1839,Cmte on public lands,1818-11-20,15,1,Public Lands
1840,Cmte on Indian Affairs,1818-11-20,15,2,Indian Affairs
1841,Cmte on Judiciary,1818-11-20,15,2,Judiciary
1842,cmte on Pensions,1818-11-20,15,2,Claims
1843,cmte on Post Office,1818-11-20,15,2,Post Office
1844,cmte on Washington DC,1818-11-20,15,2,Washington DC
1845,Cmte on memorial of William Lambert,1818-11-24,15,2,Claims
1846,Cmte on Monument for George Washington's grave,1818-11-30,15,2,Administrative
1847,Cmte on Dickerson's constitutional amendment for election by districts,1818-12-04,15,2,Judiciary
1848,Jt Cmte on Congressional printing resolution,1818-12-09,15,2,Administrative
1849,Cmte on AL Memorial for statehood,1818-12-11,15,3,Judiciary
1850,Cmte on Eaton's motion regarding amendments to law to prevent importation of slaves,1818-12-15,15,3,Commerce
1851,Cmte to investigate Seminole Wars,1818-12-18,15,3,Military
1852,Cmte on petition of Daniel Pettibone for patent,1818-12-29,15,3,Commerce
1853,Cmte on recommitted proposed constitutional amendment - election by districts,1819-01-15,15,3,Judiciary
1854,cmte on petition of Ferdinand L Amelung,1819-01-26,15,3,Claims
1855,Jt Cmte on necessary business,1819-02-15,15,3,Administrative
1856,Cmte on Seminole Wars to replace Forsyth,1819-02-17,15,3,Military
1857,Jt Cmte on enrolled bills to replace Noble,1819-03-03,15,3,Administrative
1858,Jt Cmte to wait on PUS,1819-03-03,15,3,Ceremonial
